품목일련번호,주성분
201601386,과탄산나트륨
201606431,덱스트로메토르판브롬화수소산염수화물|트리메토퀴놀염산염수화물|구아이페네신|클로르페니라민말레산염
201205977,아세트아미노펜|클로르페니라민말레산염|슈도에페드린염산염|덱스트로메토르판브롬화수소산염수화물|구아이페네신
201701443,아시클로버|히드로코르티손
199403378,나프록센나트륨
200606546,무피로신
199701172,알마게이트
201301493,나프록센
200100997,로라타딘
200202266,건조수산화알루미늄겔|탄산마그네슘
200003154,노스카핀|dl-메틸에페드린염산염|말레인산카르비녹사민|구아야콜설폰산칼륨|덱스트로메토르판브롬화수소산염수화물
201206724,에페드린염산염|카페인무수물|아세트아미노펜
200503637,아세트아미노펜|에페드린염산염|카페인무수물|아스코르브산97%과립
200400550,에페드린염산염|카페인무수물|아세트아미노펜
202106745,아세트아미노펜|에페드린염산염|카페인무수물
200302004,아세트아미노펜|에페드린염산염|카페인무수물|티아민질산염|아스코르브산97%
197900217,에코나졸질산염
201706865,콘드로이틴설페이트나트륨|리보플라빈부티레이트|피리독신염산염|니코틴산아미드|판토텐산칼슘|감마오리자놀|티아민질산염|콜레칼시페롤농축분말|산화아연|시아노코발라민1000배산
199101996,아시클로버
200809444,디아스타제·프로테아제100|탄산마그네슘|탄산수소나트륨|스코폴리아엑스10배산
200810658,아세트아미노펜|에페드린염산염|카페인무수물|티아민질산염|리보플라빈
201701158,에페드린염산염|카페인무수물|아세트아미노펜
200600735,디클로페낙에폴아민
201602322,록소프로펜나트륨수화물
201502253,플루르비프로펜
201602323,황백연조엑스(3.3→1)|치자연조엑스(3.0→1)|산초30%에탄올연조엑스(3.3→1)|살리실산글리콜|l-멘톨|dl-캄파|글리시리진산|토코페롤아세테이트
202008429,아세트아미노펜|슈도에페드린염산염|클로르페니라민말레산염|dl-메틸에페드린염산염|구아이페네신|카페인무수물|덱스트로메토르판브롬화수소산염수화물
200302623,니자티딘
201206056,푸르설티아민|리보플라빈|니코틴산아미드|판토텐산칼슘|피리독신염산염|폴산|시아노코발라민1000배산|아스코르브산|콜레칼시페롤농축분말|토코페롤아세테이트2배산|비오틴|이노시톨|산화아연|셀레늄함유건조효모|인산수소칼슘수화물|산화마그네슘
201902063,푸르설티아민|리보플라빈부티레이트|판토텐산칼슘|피리독살포스페이트수화물|폴산|시아노코발라민1000배산|베타카로틴20%과립|아스코르브산과립97%|콜레칼시페롤농축물(분말형)|토코페롤아세테이트2배산|셀레늄함유건조효모|유비데카레논|산화마그네슘|산화아연
201507762,푸르설티아민|리보플라빈|니코틴산아미드|판토텐산칼슘|피리독신염산염|폴산|시아노코발라민1000배산|아스코르브산|비오틴|산화아연|셀레늄함유건조효모|무수인산수소칼슘|산화마그네슘|유비데카레논10%
202003994,푸르설티아민|리보플라빈|니코틴산아미드|판토텐산칼슘|피리독신염산염|폴산|시아노코발라민|비오틴|농축콜레칼시페롤(분말형)|산화마그네슘|산화아연|우르소데옥시콜산
201603178,니코틴산아미드|리보플라빈|아스코르브산|티아민염산염|레티놀팔미테이트|토코페롤아세테이트|피리독신염산염
201707838,푸르설티아민|리보플라빈|니코틴산아미드|판토텐산칼슘|피리독신염산염|시아노코발라민|d-비오틴|폴산|이노시톨|콜린타르타르산염|직타용아스코르브산97%|산화아연|콜레칼시페롤농축물(분말형)|셀레늄함유건조효모|산화마그네슘
201405957,레티놀아세테이트과립|토코페롤아세테이트2배산|콜레칼시페롤농축분말|아스코르브산|니코틴산아미드|피리독신염산염3배산|티아민질산염3배산|리보플라빈|폴산|시아노코발라민1000배산|비오틴|무수인산수소칼슘|푸마르산철|산화마그네슘|산화제이구리|산화아연|셀레늄함유건조효모|몰리브덴함유건조효모|황산망간수화물|염화칼륨|γ-오리자놀|판토텐산칼슘|β-카로틴20%과립|이노시톨
201003177,니코틴
201505862,레티놀팔미테이트과립|콜레칼시페롤과립|토코페롤아세테이트2배산|티아민질산염|리보플라빈|피리독신염산염|시아노코발라민1000배산|아스코르브산과립|판토텐산칼슘|니코틴산아미드|비오틴|폴산|γ-오리자놀|유비데카레논|무수인산수소칼슘|무수황산제이구리|요오드화칼륨|푸마르산철|산화마그네슘|황산망간일수화물|셀레늄함유건조효모|산화아연|크롬함유건조효모
201505848,레티놀팔미테이트과립|콜레칼시페롤과립|토코페롤아세테이트2배산|티아민질산염|리보플라빈|피리독신염산염|시아노코발라민1000배산|아스코르브산과립|판토텐산칼슘|니코틴산아미드|비오틴|폴산|유비데카레논|무수인산수소칼슘|무수황산제이구리|요오드화칼륨|푸마르산철|산화마그네슘|황산망간일수화물|셀레늄함유건조효모|산화아연
200607841,리도카인|dl-메틸에페드린염산염|히드로코르티손아세테이트|클로르헥시딘염산염|디펜히드라민염산염|알란토인|레티놀팔미테이트유|토코페롤아세테이트
201804582,리도카인
199700806,트리메토퀴놀염산염수화물|클로르페니라민말레산염|세네가유동엑스
201708262,구아이페네신|슈도에페드린염산염|덱스트로메토르판브롬화수소산염수화물
201707943,덱스트로메토르판브롬화수소산염수화물|트리메토퀴놀염산염수화물|구아이페네신|클로르페니라민말레산염
201804619,소청룡탕연조엑스(1.67→1)|아세트아미노펜|클로르페니라민말레산염|티페피딘히벤즈산염|카페인무수물|티아민질산염|리보플라빈|제피아스코르브산
201900045,갈근탕건조엑스(4→1)|아세트아미노펜|아스코르브산|리보플라빈|벤포티아민
201309853,덱스트로메토르판브롬화수소산염수화물|dl-메틸에페드린염산염|노스카핀|구아야콜설폰산칼륨|카르비녹사민말레산염|카페인무수물|감초엑스산|괄루인엑스산|길경엑스산|생강엑스산
201405635,아세트아미노펜|클로르페니라민말레산염|수도에페드린염산염|덱스트로메토르판브롬화수소산염수화물|구아야콜설폰산칼륨|아스코르브산|카페인무수물|갈근탕엑스(10→1)
198901706,카르보시스테인
198901707,카르보시스테인
201603768,덱시부프로펜
200805926,아스코르브산97%과립|유비데카레논|피리독신염산염|시아노코발라민|폴산|티아민질산염|리보플라빈|산화아연|산화마그네슘|크롬함유건조효모|셀레늄함유건조효모
200100417,덱시부프로펜
201801714,아세트아미노펜|브롬페니라민말레산염|슈도에페드린염산염
201902137,아세트아미노펜|dl-메틸에페드린염산염|덱스트로메토르판브롬화수소산염수화물|구아이페네신
201801926,아세트아미노펜|클로르페니라민말레산염|dl-메틸에페드린염산염|슈도에페드린염산염|덱스트로메토르판브롬화수소산염수화물|구아이페네신
199703384,트리프롤리딘염산염|슈도에페드린염산염|슈도에페드린염산염
199800308,슈도에페드린염산염|트리프롤리딘염산염수화물
201802819,글루콘산칼슘수화물|인산수소칼슘수화물|농축콜레칼시페롤(유상)|산화마그네슘
201405529,시메티콘
201607103,과아세트산액0.2%
202007065,갈근|감초|건강|육계|대추|마황|작약|아세트아미노펜|아스코르브산|리보플라빈|벤포티아민
202007735,갈근|감초|건강|육계|대추|마황|작약|아세트아미노펜|아스코르브산|리보플라빈|벤포티아민
202103374,결정트립신|브로멜라인
200300769,에르도스테인
202102443,아세트아미노펜|카페인무수물|푸르설티아민
202202575,아세트아미노펜|푸르설티아민
198701197,시메티콘
200904736,판토텐산칼슘|니코틴산아미드|리보플라빈|이노시톨|콜린타르타르산염|티아민염산염|파라아미노벤조산|피리독신염산염|비오틴|시아노코발라민|폴산
200202873,아세트아미노펜|아세트아미노펜
200901148,나프록센나트륨
201901873,아세트아미노펜|클로르페니라민말레산염|펜톡시베린시트르산염|dl-메틸에페드린염산염|구아이페네신|카페인무수물
199303012,염화나트륨
200102013,니푸록사지드
201905964,아세틸시스테인
201801000,L-아스파르트산-L-아르기닌수화물
201503810,나프록센
200806541,알파트라디올
201505921,에르도스테인
201501564,히드로퀴논
201901374,에르도스테인
201602096,에르도스테인
200300100,에르도스테인
200301610,에르도스테인
201900823,에르도스테인
200402912,에르도스테인
201602684,에르도스테인
201803233,에르도스테인
200404657,에르도스테인
201906886,에르도스테인
201602706,에르도스테인
200400951,에르도스테인
200301507,에르도스테인
201803487,에르도스테인
201900892,에르도스테인
200402328,에르도스테인
200400830,에르도스테인
201901338,에르도스테인
201903071,에르도스테인
201902226,에르도스테인
201603171,에르도스테인
200301833,에르도스테인
201903202,에르도스테인
201601174,에르도스테인
200404779,에르도스테인
200403710,에르도스테인
201803649,에르도스테인
201906379,에르도스테인
202000200,에르도스테인
200411048,에르도스테인
201906544,에르도스테인
201804163,에르도스테인
202003868,에르도스테인
200400151,에르도스테인
200404437,에르도스테인
201701108,에르도스테인
201906326,에르도스테인
201805194,에르도스테인
200003496,은행엽엑스|트록세루틴
200907902,트록세루틴
202103773,리보플라빈포스페이트나트륨|시아노코발라민
201602683,레티놀팔미테이트농축분말|티아민질산염|리보플라빈|니코틴산아미드|판토텐산칼슘|피리독신염산염|비오틴|폴산|시아노코발라민|아스코르브산칼슘수화물|콜레칼시페롤농축분말|토코페롤아세테이트2배산|무수인산수소칼슘|황산제이구리|푸마르산철|경질산화마그네슘|인산수소마그네슘수화물|황산망간수화물|황산아연수화물
