품목일련번호,combined,
201908147,만3개월미만의영아는이약을복용하지마십시오.이약을복용하기전에수두또는인플루엔자에감염되어있거나또는의심되는영아및만15세미만의어린이만3개월이상만2세미만의영⋅유아는의사또는약사와상의하십시오.어린이에게투여할경우보호자의지도감독하에투여하십시오.,
201206328, 만3개월미만의영아는이약을복용하지마십시오.이약을복용하기전에수두또는인플루엔자에감염되어있거나또는의심되는영아 및만15세미만의어린이만2세미만의영ㆍ유아는의사또는약사와상의하십시오.,
199903457,30개월이하의유아는 이약을사용하지마십시오어린이에게투여할경우보호자의지도감독하에투여하십시오,
200901276,생후1개월미만의소아는이약을사용하지마십시오어린이에게투여할경우보호자의지도감독하에투여하십시오,
201801542,30개월이하의소아는이약을복용하지마십시오.어린이에게투여할경우보호자의지도감독하에투여하십시오,
200301818,12세이상의소아은매8시간마다2정씩복용합니다 12세미만의소아는 이약을복용하지마십시오.,
201506517,만11세이상~만15세미만1회10ml|만7세이상~만11세미만은1회7.5ml|만3세이상~만7세미만1회5ml|만2세이상~만3세미만1회3.75ml를1일3회|매식후30분및필요한경우에는취침시에복용합니다 이약을복용하기전에수두또는인플루엔자에감염되어있거나또는의심되는영아및만15세미만의어린이는의사또는약사와상의하십시오.어린이에게사용할경우보호자의지도감독하에사용하십시오,
200703589,12세이상의청소년은4시간마다1회1~2정씩복용하십시오 어린이에게투여할경우보호자의지도감독하에투여하십시오,
201506378,만11세이상~만15세미만1회10ml|만7세이상~만11세미만1회7.5ml|만3세이상~만7세미만1회5ml|만2세이상~만3세미만1회3.75ml를1일3회|매식후30분및필요한경우에는취침시에복용합니다 이약을복용하기전에수두또는인플루엔자에감염되어있거나또는의심되는영아및만15세미만의어린이는의사또는약사와상의하십시오.어린이에게사용할경우보호자의지도감독하에사용하십시오.,
202002841,12세이하의소아는이약을복용하지마십시오.,
200711676,만8세이상어린이은1회1캡슐씩|1일1회복용합니다. 이약을복용하기전에만1세미만의젖먹이미숙아유아는의사또는약사와상의하십시오.어린이에게투여할경우보호자의지도감독하에투여하십시오,
201700722,만8세이상은1회1캡슐씩|1일1회복용합니다.  만3개월미만의젖먹이는이약을복용하지마십시오.이약을복용하기전에미숙아유아는 의사또는약사와상의하십시오는의사또는약사와상의하십시오.,
200703089,,
201102482,만12세이상은1회1캡슐씩|1일2회복용합니다. 이약을복용하기전에미숙아유아는의사또는약사와상의하십시오.,
200201784,이약을복용하기전에6세미만의어린이는의사또는약사와상의하십시오.,
200300640,,
200100584,어린이에게투여할경우보호자의지도감독하에투여하십시오,
200001729,,
197100059,,
200501357,,
200001099,어린이에게투여할경우보호자의지도감독하에투여하십시오,
200902987,,
199001505,이약을복용하기전에미숙아유아는의사또는약사와상의하십시오.,
200101550,,
199802620,6세이상의소아는1일1회1정(10mg)을취침전에복용하고|이상반응에민감한환자의경우는1/2정(5mg)씩을아침|저녁에분할복용합니다. 신장애환자의투여간격은환자의신기능에따라조절되어야하고|신장애를가진소아환자는환자의신청소율과체중을고려하여개별적으로용량을조절해야하므로자세한사항은허가사항을참고하십시오.,
199802497,6세이상의소아는1일1회1정(10mg)을취침전에복용하고|이상반응에민감한환자의경우는1/2정(5mg)씩을아침|저녁에분할복용합니다. 신장애환자의투여간격은환자의신기능에따라조절되어야하고|신장애를가진소아환자는환자의신청소율과체중을고려하여개별적으로용량을조절해야하므로자세한사항은허가사항을참고하십시오.,
201707227,,
201803160,,
199601054,어린이에게투여할경우보호자의지도감독하에투여하십시오,
199802435,만8세이상어린이는1회2정씩|만2세~8세는1회1정씩|1일1~2회입안에서녹이거나씹어서복용합니다. 만3개월미만의젖먹이는이약을복용하지마십시오.이약을복용하기전에만1세미만의젖먹이미숙아유아는의사또는약사와상의하십시오.어린이에게투여할경우보호자의지도감독하에투여하십시오,
200102591,만24개월이상~만8세미만은1회1/2포씩|만8세이상어린이은1회1포씩|1일2회복용합니다. 만3개월미만의젖먹이는이약을복용하지마십시오.이약을복용하기전에만1세미만의젖먹이미숙아유아는의사또는약사와상의하십시오.어린이에게투여할경우보호자의지도감독하에투여하십시오,
201707039,만12세이상1회1캡슐씩|1일2회복용합니다.  만12개월미만의젖먹이는이약을복용하지마십시오.,
200905283,12세이상은1회1캡슐씩|1일2회복용합니다. 이약을복용하기전에미숙아유아는의사또는약사와상의하십시오.,
199900536,2세이상어린이는1회1정|1일2회식사후복용합니다.  만12개월미만의영아는이약을복용하지마십시오.이약을복용하기전에 햇빛을많이보고정상적인식사를하는어린이는의사또는약사와상의하십시오.어린이에게투여할경우보호자의지도감독하에투여하십시오,
200003101,,
199901404,만12세이상은1회1캡슐씩|1일2회복용합니다. 이약을복용하기전에미숙아유아는의사또는약사와상의하십시오.어린이에게투여할경우보호자의지도감독하에투여하십시오,
199900528,만8세이상어린이는1회1캡슐씩|1일2회복용합니다.,
200201710,소아는이약을사용하지마십시오.,
202005592,만12세이상은1회1정씩|1일1회복용합니다. 이약을복용하기전에미숙아유아는의사또는약사와상의하십시오.,
202202769,만12개월미만의젖먹이는이약을복용하지마십시오.이약을복용하기전에미숙아유아는의사또는약사와상의하십시오.,
201110905,,
202005041,만8세이상은1회1캡슐씩|1일1회복용합니다 이약을복용하기전에햇빛을많이보고정상적인식사를하는어린이미숙아유아는의사또는약사와상의하십시오.어린이에게투여할경우보호자의지도감독하에투여하십시오,
201506696,,
200001771,어린이에게투여할경우보호자의지도감독하에투여하십시오,
200500575,만8세이상어린이는1회1캡슐씩|1일1회복용합니다. 이약을복용하기전에미숙아유아는의사또는약사와상의하십시오.어린이에게투여할경우보호자의지도감독하에투여하십시오,
201901965,만11세이상~만15세미만은1회2/3정씩|만8세이상~만11세미만은1회1/2정씩1일3회식후에복용합니다. 만7세이하의어린이는이약을복용하지마십시오,
201607230,이약을복용하기전에수두또는인플루엔자에감염되어있거나또는의심되는영아 및만15세미만의어린이만3개월이상및만2세미만의영아유아는의사또는약사와상의하십시오.,
202102248,만3개월미만의영아(갓난아기)는이약을복용하지마십시오.이약을복용하기전에만3개월이상및만2세미만의소아수두또는인플루엔자에감염되어있거나또는의심되는영아및만15세미만의어린이는의사또는약사와상의하십시오.,
201700139,이약을복용하기전에수두또는인플루엔자에감염되어있거나또는의심되는영아및만15세미만의어린이만3개월이상및만2세미만의영아유아는의사또는약사와상의하십시오.,
202102731,이약을복용하기전에수두또는인플루엔자에감염되어있거나또는의심되는영아및만15세미만의어린이만2세미만의소아는의사또는약사와상의하십시오.,
201700138,이약을복용하기전에수두또는인플루엔자에감염되어있거나또는의심되는영아 및만15세미만의어린이만3개월이상및 만2세미만의영아유아는의사또는약사와상의하십시오.,
202102604,이약을복용하기전에수두또는인플루엔자에감염되어있거나또는의심되는영아및만15세미만의어린이만2세미만의소아는의사또는약사와상의하십시오.,
